ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
22231;3000;21700;2002W119;473
22232;3000;21700;2002W120;457
22233;3000;21700;2002W121;438
22234;3000;21700;2002W122;407
22235;3000;21700;2002W123;499
22236;3000;21700;2002W124;445
22237;3000;21700;2002W125;506
22238;3000;21700;2002W126;431
22239;3000;21700;2002W127;455
22240;3000;21700;2002W128;418
22241;3000;21700;2002W129;444
22242;3000;21700;2002W130;458
22243;3000;21700;2002W131;513
22244;3000;21700;2002W132;419
22245;3000;21700;2002W133;412
22246;3000;21700;2002W134;443
22247;3000;21700;2002W135;421
22248;3000;21700;2002W136;403
22249;3000;21700;2002W137;390
22250;3000;21700;2002W138;370
22251;3000;21700;2002W139;411
22252;3000;21700;2002W140;453
22253;3000;21700;2002W141;461
22254;3000;21700;2002W142;442
22255;3000;21700;2002W143;483
22256;3000;21700;2002W144;429
22257;3000;21700;2002W145;443
22258;3000;21700;2002W146;453
22259;3000;21700;2002W147;469
22260;3000;21700;2002W148;456
22261;3000;21700;2002W149;471
22262;3000;21700;2002W150;543
22263;3000;21700;2002W151;530
22264;3000;21700;2002W152;575
22265;3000;21700;2002W153;160
22266;3000;21700;2002JJ00;25344
22267;3000;21700;2003W101;442
22268;3000;21700;2003W102;574
22269;3000;21700;2003W103;608
22270;3000;21700;2003W104;549
22271;3000;21700;2003W105;531
22272;3000;21700;2003W106;531
22273;3000;21700;2003W107;476
22274;3000;21700;2003W108;577
22275;3000;21700;2003W109;590
22276;3000;21700;2003W110;580
22277;3000;21700;2003W111;585
22278;3000;21700;2003W112;607
22279;3000;21700;2003W113;558
22280;3000;21700;2003W114;556
22281;3000;21700;2003W115;536
22282;3000;21700;2003W116;598
22283;3000;21700;2003W117;540
22284;3000;21700;2003W118;487
22285;3000;21700;2003W119;470
22286;3000;21700;2003W120;502
22287;3000;21700;2003W121;464
22288;3000;21700;2003W122;491
22289;3000;21700;2003W123;549
22290;3000;21700;2003W124;432
22291;3000;21700;2003W125;423
22292;3000;21700;2003W126;445
22293;3000;21700;2003W127;404
22294;3000;21700;2003W128;443
22295;3000;21700;2003W129;470
22296;3000;21700;2003W130;431
22297;3000;21700;2003W131;437
22298;3000;21700;2003W132;472
22299;3000;21700;2003W133;499
22300;3000;21700;2003W134;447
22301;3000;21700;2003W135;407
22302;3000;21700;2003W136;430
22303;3000;21700;2003W137;435
22304;3000;21700;2003W138;485
22305;3000;21700;2003W139;444
22306;3000;21700;2003W140;459
22307;3000;21700;2003W141;425
22308;3000;21700;2003W142;472
22309;3000;21700;2003W143;457
22310;3000;21700;2003W144;493
22311;3000;21700;2003W145;465
22312;3000;21700;2003W146;481
22313;3000;21700;2003W147;463
22314;3000;21700;2003W148;471
22315;3000;21700;2003W149;460
22316;3000;21700;2003W150;525
22317;3000;21700;2003W151;577
22318;3000;21700;2003W152;600
22319;3000;21700;2003W153;263
22320;3000;21700;2003JJ00;26116
22321;3000;21700;2004W101;390
22322;3000;21700;2004W102;719
22323;3000;21700;2004W103;616
22324;3000;21700;2004W104;539
22325;3000;21700;2004W105;537
22326;3000;21700;2004W106;540
22327;3000;21700;2004W107;564
22328;3000;21700;2004W108;556
22329;3000;21700;2004W109;494
22330;3000;21700;2004W110;517
22331;3000;21700;2004W111;504
22332;3000;21700;2004W112;538
22333;3000;21700;2004W113;497
22334;3000;21700;2004W114;521
22335;3000;21700;2004W115;501
22336;3000;21700;2004W116;462
22337;3000;21700;2004W117;452
22338;3000;21700;2004W118;434
22339;3000;21700;2004W119;468
22340;3000;21700;2004W120;464
22341;3000;21700;2004W121;446
22342;3000;21700;2004W122;416
22343;3000;21700;2004W123;465
22344;3000;21700;2004W124;487
22345;3000;21700;2004W125;424
22346;3000;21700;2004W126;377
22347;3000;21700;2004W127;454
22348;3000;21700;2004W128;412
22349;3000;21700;2004W129;427
22350;3000;21700;2004W130;438
22351;3000;21700;2004W131;439
22352;3000;21700;2004W132;465
22353;3000;21700;2004W133;534
22354;3000;21700;2004W134;423
22355;3000;21700;2004W135;468
22356;3000;21700;2004W136;397
22357;3000;21700;2004W137;446
22358;3000;21700;2004W138;438
22359;3000;21700;2004W139;419
22360;3000;21700;2004W140;455
22361;3000;21700;2004W141;439
22362;3000;21700;2004W142;433
22363;3000;21700;2004W143;455
22364;3000;21700;2004W144;440
22365;3000;21700;2004W145;450
22366;3000;21700;2004W146;449
22367;3000;21700;2004W147;478
22368;3000;21700;2004W148;456
22369;3000;21700;2004W149;459
22370;3000;21700;2004W150;457
22371;3000;21700;2004W151;478
22372;3000;21700;2004W152;530
22373;3000;21700;2004W153;380
22374;3000;21700;2004JJ00;25047
22375;3000;21700;2005X000;179
22376;3000;21700;2005W101;593
22377;3000;21700;2005W102;538
22378;3000;21700;2005W103;554
22379;3000;21700;2005W104;586
22380;3000;21700;2005W105;557
22381;3000;21700;2005W106;614
22382;3000;21700;2005W107;676
22383;3000;21700;2005W108;677
22384;3000;21700;2005W109;692
22385;3000;21700;2005W110;694
22386;3000;21700;2005W111;624
22387;3000;21700;2005W112;583
22388;3000;21700;2005W113;510
22389;3000;21700;2005W114;548
22390;3000;21700;2005W115;558
22391;3000;21700;2005W116;502
22392;3000;21700;2005W117;540
22393;3000;21700;2005W118;501
22394;3000;21700;2005W119;447
22395;3000;21700;2005W120;465
22396;3000;21700;2005W121;479
22397;3000;21700;2005W122;446
22398;3000;21700;2005W123;459
22399;3000;21700;2005W124;460
22400;3000;21700;2005W125;545
22401;3000;21700;2005W126;443
22402;3000;21700;2005W127;416
22403;3000;21700;2005W128;426
22404;3000;21700;2005W129;406
22405;3000;21700;2005W130;432
22406;3000;21700;2005W131;398
22407;3000;21700;2005W132;395
22408;3000;21700;2005W133;425
22409;3000;21700;2005W134;418
22410;3000;21700;2005W135;435
22411;3000;21700;2005W136;437
22412;3000;21700;2005W137;429
22413;3000;21700;2005W138;391
22414;3000;21700;2005W139;437
22415;3000;21700;2005W140;420
22416;3000;21700;2005W141;453
22417;3000;21700;2005W142;450
22418;3000;21700;2005W143;450
22419;3000;21700;2005W144;406
22420;3000;21700;2005W145;477
22421;3000;21700;2005W146;440
22422;3000;21700;2005W147;464
22423;3000;21700;2005W148;498
22424;3000;21700;2005W149;497
22425;3000;21700;2005W150;508
22426;3000;21700;2005W151;505
22427;3000;21700;2005W152;470
22428;3000;21700;2005JJ00;25953
22429;3000;21700;2006X000;86
22430;3000;21700;2006W101;552
22431;3000;21700;2006W102;575
22432;3000;21700;2006W103;578
22433;3000;21700;2006W104;542
22434;3000;21700;2006W105;578
22435;3000;21700;2006W106;532
22436;3000;21700;2006W107;586
22437;3000;21700;2006W108;543
22438;3000;21700;2006W109;609
22439;3000;21700;2006W110;636
22440;3000;21700;2006W111;550
22441;3000;21700;2006W112;578
22442;3000;21700;2006W113;594
22443;3000;21700;2006W114;515
22444;3000;21700;2006W115;555
22445;3000;21700;2006W116;511
22446;3000;21700;2006W117;504
22447;3000;21700;2006W118;476
22448;3000;21700;2006W119;491
22449;3000;21700;2006W120;491
22450;3000;21700;2006W121;426
22451;3000;21700;2006W122;448
22452;3000;21700;2006W123;520
22453;3000;21700;2006W124;519
22454;3000;21700;2006W125;478
22455;3000;21700;2006W126;426
22456;3000;21700;2006W127;511
22457;3000;21700;2006W128;464
22458;3000;21700;2006W129;525
22459;3000;21700;2006W130;541
22460;3000;21700;2006W131;463
22461;3000;21700;2006W132;426
22462;3000;21700;2006W133;426
22463;3000;21700;2006W134;440
22464;3000;21700;2006W135;442
22465;3000;21700;2006W136;415
22466;3000;21700;2006W137;450
22467;3000;21700;2006W138;451
22468;3000;21700;2006W139;426
22469;3000;21700;2006W140;426
22470;3000;21700;2006W141;406
22471;3000;21700;2006W142;421
22472;3000;21700;2006W143;415
22473;3000;21700;2006W144;451
22474;3000;21700;2006W145;471
22475;3000;21700;2006W146;482
22476;3000;21700;2006W147;443
22477;3000;21700;2006W148;489
22478;3000;21700;2006W149;462
22479;3000;21700;2006W150;470
22480;3000;21700;2006W151;546
22481;3000;21700;2006W152;561
22482;3000;21700;2006JJ00;25922
22483;3000;21700;2007W101;573
22484;3000;21700;2007W102;576
22485;3000;21700;2007W103;553
22486;3000;21700;2007W104;537
22487;3000;21700;2007W105;585
22488;3000;21700;2007W106;585
22489;3000;21700;2007W107;529
22490;3000;21700;2007W108;550
22491;3000;21700;2007W109;602
22492;3000;21700;2007W110;599
22493;3000;21700;2007W111;557
22494;3000;21700;2007W112;550
22495;3000;21700;2007W113;542
22496;3000;21700;2007W114;489
22497;3000;21700;2007W115;484
22498;3000;21700;2007W116;514
22499;3000;21700;2007W117;530
22500;3000;21700;2007W118;484
22501;3000;21700;2007W119;511
22502;3000;21700;2007W120;465
22503;3000;21700;2007W121;466
22504;3000;21700;2007W122;437
22505;3000;21700;2007W123;523
22506;3000;21700;2007W124;442
22507;3000;21700;2007W125;441
22508;3000;21700;2007W126;459
22509;3000;21700;2007W127;451
22510;3000;21700;2007W128;429
22511;3000;21700;2007W129;449
22512;3000;21700;2007W130;418
22513;3000;21700;2007W131;457
22514;3000;21700;2007W132;452
22515;3000;21700;2007W133;425
22516;3000;21700;2007W134;431
22517;3000;21700;2007W135;393
22518;3000;21700;2007W136;433
22519;3000;21700;2007W137;468
22520;3000;21700;2007W138;397
22521;3000;21700;2007W139;462
22522;3000;21700;2007W140;437
22523;3000;21700;2007W141;474
22524;3000;21700;2007W142;437
22525;3000;21700;2007W143;473
22526;3000;21700;2007W144;555
22527;3000;21700;2007W145;487
22528;3000;21700;2007W146;481
22529;3000;21700;2007W147;545
22530;3000;21700;2007W148;565
22531;3000;21700;2007W149;569
22532;3000;21700;2007W150;543
22533;3000;21700;2007W151;550
22534;3000;21700;2007W152;626
22535;3000;21700;2007W153;95
22536;3000;21700;2007JJ00;26085
22537;3000;21700;2008W101;585
22538;3000;21700;2008W102;683
22539;3000;21700;2008W103;656
22540;3000;21700;2008W104;563
22541;3000;21700;2008W105;554
22542;3000;21700;2008W106;580
22543;3000;21700;2008W107;518
22544;3000;21700;2008W108;591
22545;3000;21700;2008W109;599
22546;3000;21700;2008W110;644
22547;3000;21700;2008W111;546
22548;3000;21700;2008W112;542
22549;3000;21700;2008W113;563
22550;3000;21700;2008W114;552
22551;3000;21700;2008W115;532
22552;3000;21700;2008W116;530
22553;3000;21700;2008W117;522
22554;3000;21700;2008W118;471
22555;3000;21700;2008W119;525
22556;3000;21700;2008W120;495
22557;3000;21700;2008W121;520
22558;3000;21700;2008W122;473
22559;3000;21700;2008W123;467
22560;3000;21700;2008W124;493
22561;3000;21700;2008W125;477
22562;3000;21700;2008W126;484
22563;3000;21700;2008W127;470
22564;3000;21700;2008W128;454
22565;3000;21700;2008W129;468
22566;3000;21700;2008W130;437
22567;3000;21700;2008W131;471
22568;3000;21700;2008W132;456
22569;3000;21700;2008W133;433
22570;3000;21700;2008W134;420
22571;3000;21700;2008W135;454
22572;3000;21700;2008W136;449
22573;3000;21700;2008W137;436
22574;3000;21700;2008W138;477
22575;3000;21700;2008W139;422
22576;3000;21700;2008W140;447
22577;3000;21700;2008W141;460
22578;3000;21700;2008W142;455
22579;3000;21700;2008W143;507
22580;3000;21700;2008W144;506
22581;3000;21700;2008W145;474
22582;3000;21700;2008W146;500
22583;3000;21700;2008W147;469
22584;3000;21700;2008W148;477
22585;3000;21700;2008W149;496
22586;3000;21700;2008W150;540
22587;3000;21700;2008W151;549
22588;3000;21700;2008W152;472
22589;3000;21700;2008W153;256
22590;3000;21700;2008JJ00;26620
22591;3000;21700;2009W101;407
22592;3000;21700;2009W102;695
22593;3000;21700;2009W103;744
22594;3000;21700;2009W104;729
22595;3000;21700;2009W105;669
22596;3000;21700;2009W106;680
22597;3000;21700;2009W107;602
22598;3000;21700;2009W108;602
22599;3000;21700;2009W109;541
22600;3000;21700;2009W110;572
22601;3000;21700;2009W111;549
22602;3000;21700;2009W112;539
22603;3000;21700;2009W113;550
22604;3000;21700;2009W114;496
22605;3000;21700;2009W115;536
22606;3000;21700;2009W116;544
22607;3000;21700;2009W117;500
22608;3000;21700;2009W118;455
22609;3000;21700;2009W119;479
22610;3000;21700;2009W120;517
22611;3000;21700;2009W121;476
22612;3000;21700;2009W122;480
22613;3000;21700;2009W123;475
22614;3000;21700;2009W124;463
22615;3000;21700;2009W125;438
22616;3000;21700;2009W126;443
22617;3000;21700;2009W127;515
22618;3000;21700;2009W128;457
22619;3000;21700;2009W129;453
22620;3000;21700;2009W130;449
22621;3000;21700;2009W131;425
22622;3000;21700;2009W132;448
22623;3000;21700;2009W133;420
22624;3000;21700;2009W134;472
22625;3000;21700;2009W135;445
22626;3000;21700;2009W136;430
22627;3000;21700;2009W137;476
22628;3000;21700;2009W138;415
22629;3000;21700;2009W139;448
22630;3000;21700;2009W140;482
22631;3000;21700;2009W141;506
22632;3000;21700;2009W142;482
22633;3000;21700;2009W143;524
22634;3000;21700;2009W144;477
22635;3000;21700;2009W145;481
22636;3000;21700;2009W146;512
22637;3000;21700;2009W147;481
22638;3000;21700;2009W148;510
22639;3000;21700;2009W149;501
22640;3000;21700;2009W150;486
22641;3000;21700;2009W151;538
22642;3000;21700;2009W152;611
22643;3000;21700;2009W153;329
22644;3000;21700;2009JJ00;26954
22645;3000;21700;2010X000;222
22646;3000;21700;2010W101;629
22647;3000;21700;2010W102;628
22648;3000;21700;2010W103;588
22649;3000;21700;2010W104;650
22650;3000;21700;2010W105;596
22651;3000;21700;2010W106;581
22652;3000;21700;2010W107;601
22653;3000;21700;2010W108;628
22654;3000;21700;2010W109;570
22655;3000;21700;2010W110;580
22656;3000;21700;2010W111;567
22657;3000;21700;2010W112;567
22658;3000;21700;2010W113;558
22659;3000;21700;2010W114;498
22660;3000;21700;2010W115;543
22661;3000;21700;2010W116;495
22662;3000;21700;2010W117;532
22663;3000;21700;2010W118;491
22664;3000;21700;2010W119;498
22665;3000;21700;2010W120;512
22666;3000;21700;2010W121;517
22667;3000;21700;2010W122;500
22668;3000;21700;2010W123;532
22669;3000;21700;2010W124;449
22670;3000;21700;2010W125;528
22671;3000;21700;2010W126;502
22672;3000;21700;2010W127;541
22673;3000;21700;2010W128;522
22674;3000;21700;2010W129;491
22675;3000;21700;2010W130;415
22676;3000;21700;2010W131;451
22677;3000;21700;2010W132;449
22678;3000;21700;2010W133;472
22679;3000;21700;2010W134;430
22680;3000;21700;2010W135;455
22681;3000;21700;2010W136;496
22682;3000;21700;2010W137;510
22683;3000;21700;2010W138;533
22684;3000;21700;2010W139;455
22685;3000;21700;2010W140;520
22686;3000;21700;2010W141;501
22687;3000;21700;2010W142;494
22688;3000;21700;2010W143;530
22689;3000;21700;2010W144;458
22690;3000;21700;2010W145;529
22691;3000;21700;2010W146;512
22692;3000;21700;2010W147;513
22693;3000;21700;2010W148;568
22694;3000;21700;2010W149;591
22695;3000;21700;2010W150;609
22696;3000;21700;2010W151;563
22697;3000;21700;2010W152;425
22698;3000;21700;2010JJ00;27595
22699;3000;21700;2011X000;188
22700;3000;21700;2011W101;643
22701;3000;21700;2011W102;609
22702;3000;21700;2011W103;537
22703;3000;21700;2011W104;574
22704;3000;21700;2011W105;582
22705;3000;21700;2011W106;577
22706;3000;21700;2011W107;583
22707;3000;21700;2011W108;565
22708;3000;21700;2011W109;597
22709;3000;21700;2011W110;583
22710;3000;21700;2011W111;603
22711;3000;21700;2011W112;568
22712;3000;21700;2011W113;595
22713;3000;21700;2011W114;585
22714;3000;21700;2011W115;551
22715;3000;21700;2011W116;607
22716;3000;21700;2011W117;562
22717;3000;21700;2011W118;526
22718;3000;21700;2011W119;535
22719;3000;21700;2011W120;502
22720;3000;21700;2011W121;524
22721;3000;21700;2011W122;523
22722;3000;21700;2011W123;492
22723;3000;21700;2011W124;507
22724;3000;21700;2011W125;456
22725;3000;21700;2011W126;498
22726;3000;21700;2011W127;541
22727;3000;21700;2011W128;506
22728;3000;21700;2011W129;448
22729;3000;21700;2011W130;504
22730;3000;21700;2011W131;478
22731;3000;21700;2011W132;459
22732;3000;21700;2011W133;498
22733;3000;21700;2011W134;517
22734;3000;21700;2011W135;483
22735;3000;21700;2011W136;562
22736;3000;21700;2011W137;474
22737;3000;21700;2011W138;472
22738;3000;21700;2011W139;498
22739;3000;21700;2011W140;482
22740;3000;21700;2011W141;514
22741;3000;21700;2011W142;520
22742;3000;21700;2011W143;570
22743;3000;21700;2011W144;533
22744;3000;21700;2011W145;485
22745;3000;21700;2011W146;522
22746;3000;21700;2011W147;581
22747;3000;21700;2011W148;574
22748;3000;21700;2011W149;576
22749;3000;21700;2011W150;587
22750;3000;21700;2011W151;547
22751;3000;21700;2011W152;503
22752;3000;21700;2011JJ00;28106
22753;3000;21700;2012X000;89
22754;3000;21700;2012W101;682
22755;3000;21700;2012W102;638
22756;3000;21700;2012W103;629
22757;3000;21700;2012W104;629
22758;3000;21700;2012W105;653
22759;3000;21700;2012W106;711
22760;3000;21700;2012W107;703
22761;3000;21700;2012W108;698
22762;3000;21700;2012W109;662
22763;3000;21700;2012W110;620
22764;3000;21700;2012W111;648
22765;3000;21700;2012W112;600
22766;3000;21700;2012W113;630
22767;3000;21700;2012W114;644
22768;3000;21700;2012W115;571
22769;3000;21700;2012W116;615
22770;3000;21700;2012W117;613
22771;3000;21700;2012W118;571
22772;3000;21700;2012W119;563
22773;3000;21700;2012W120;583
22774;3000;21700;2012W121;570
22775;3000;21700;2012W122;540
22776;3000;21700;2012W123;552
22777;3000;21700;2012W124;523
22778;3000;21700;2012W125;550
22779;3000;21700;2012W126;497
22780;3000;21700;2012W127;512
22781;3000;21700;2012W128;504
22782;3000;21700;2012W129;493
22783;3000;21700;2012W130;514
22784;3000;21700;2012W131;468
22785;3000;21700;2012W132;489
22786;3000;21700;2012W133;508
22787;3000;21700;2012W134;549
22788;3000;21700;2012W135;470
22789;3000;21700;2012W136;503
22790;3000;21700;2012W137;511
22791;3000;21700;2012W138;493
22792;3000;21700;2012W139;571
22793;3000;21700;2012W140;508
22794;3000;21700;2012W141;580
22795;3000;21700;2012W142;528
22796;3000;21700;2012W143;486
22797;3000;21700;2012W144;560
22798;3000;21700;2012W145;561
22799;3000;21700;2012W146;579
22800;3000;21700;2012W147;563
22801;3000;21700;2012W148;570
22802;3000;21700;2012W149;592
22803;3000;21700;2012W150;590
22804;3000;21700;2012W151;590
22805;3000;21700;2012W152;633
22806;3000;21700;2012W153;76
22807;3000;21700;2012JJ00;29985
22808;3000;21700;2013W101;558
22809;3000;21700;2013W102;694
22810;3000;21700;2013W103;681
22811;3000;21700;2013W104;700
22812;3000;21700;2013W105;732
22813;3000;21700;2013W106;702
22814;3000;21700;2013W107;729
22815;3000;21700;2013W108;731
22816;3000;21700;2013W109;760
22817;3000;21700;2013W110;761
22818;3000;21700;2013W111;669
22819;3000;21700;2013W112;704
22820;3000;21700;2013W113;710
22821;3000;21700;2013W114;658
22822;3000;21700;2013W115;711
22823;3000;21700;2013W116;635
22824;3000;21700;2013W117;572
22825;3000;21700;2013W118;577
22826;3000;21700;2013W119;530
22827;3000;21700;2013W120;553
22828;3000;21700;2013W121;507
22829;3000;21700;2013W122;531
22830;3000;21700;2013W123;544
22831;3000;21700;2013W124;512
22832;3000;21700;2013W125;537
22833;3000;21700;2013W126;505
22834;3000;21700;2013W127;535
22835;3000;21700;2013W128;497
22836;3000;21700;2013W129;532
22837;3000;21700;2013W130;561
22838;3000;21700;2013W131;490
22839;3000;21700;2013W132;487
22840;3000;21700;2013W133;500
22841;3000;21700;2013W134;481
22842;3000;21700;2013W135;537
22843;3000;21700;2013W136;527
22844;3000;21700;2013W137;470
22845;3000;21700;2013W138;477
22846;3000;21700;2013W139;460
22847;3000;21700;2013W140;550
22848;3000;21700;2013W141;543
22849;3000;21700;2013W142;505
22850;3000;21700;2013W143;581
22851;3000;21700;2013W144;537
22852;3000;21700;2013W145;575
22853;3000;21700;2013W146;526
22854;3000;21700;2013W147;523
22855;3000;21700;2013W148;604
22856;3000;21700;2013W149;558
22857;3000;21700;2013W150;578
22858;3000;21700;2013W151;597
22859;3000;21700;2013W152;579
22860;3000;21700;2013W153;158
